asset_id,ticker,date,Open,High,Low,Close,Volume,return_3m,return_6m,momentum_score,returns,volatility,low_vol_score
RELIANCE.NS_1996-01-01,RELIANCE.NS,1996-01-01,7.319124221801758,7.358397006988525,7.270925045013428,7.345901012420654,104121369.0,,,,,,
RELIANCE.NS_1996-01-02,RELIANCE.NS,1996-01-02,7.328050136566162,7.363752841949463,7.235221862792969,7.28877592086792,168743308.0,,,,-0.0077764581167301,,
RELIANCE.NS_1996-01-03,RELIANCE.NS,1996-01-03,7.40838098526001,7.74577522277832,7.328050136566162,7.3441162109375,209323879.0,,,,0.0075925355190491,,
RELIANCE.NS_1996-01-04,RELIANCE.NS,1996-01-04,7.2744951248168945,7.297701835632324,7.178096771240234,7.276279926300049,216900264.0,,,,-0.0092368206995994,,
RELIANCE.NS_1996-01-05,RELIANCE.NS,1996-01-05,7.24771785736084,7.24771785736084,7.163815975189209,7.226295948028564,166708467.0,,,,-0.0068694413598381,,
RELIANCE.NS_1996-01-08,RELIANCE.NS,1996-01-08,7.212015151977539,7.21737003326416,6.865694999694824,6.937100887298584,186974245.0,,,,-0.0400198196710828,,
RELIANCE.NS_1996-01-09,RELIANCE.NS,1996-01-09,6.731809139251709,6.854983806610107,6.506879806518555,6.73716402053833,388766555.0,,,,-0.0288213866294385,,
RELIANCE.NS_1996-01-10,RELIANCE.NS,1996-01-10,6.605062961578369,6.763940811157227,6.533657073974609,6.564003944396973,276606655.0,,,,-0.0257022206396455,,
RELIANCE.NS_1996-01-11,RELIANCE.NS,1996-01-11,6.49795389175415,6.8014302253723145,6.489027976989746,6.769297122955322,409645726.0,,,,0.0312756025586467,,
RELIANCE.NS_1996-01-12,RELIANCE.NS,1996-01-12,6.819281101226807,6.871050834655762,6.653262138366699,6.6978912353515625,374687924.0,,,,-0.0105484936333516,,
RELIANCE.NS_1996-01-15,RELIANCE.NS,1996-01-15,6.678254127502441,6.712172031402588,6.590782165527344,6.628270149230957,199981539.0,,,,-0.0103944784521349,,
RELIANCE.NS_1996-01-16,RELIANCE.NS,1996-01-16,6.605062961578369,6.676468849182129,6.583641052246094,6.640766143798828,217247573.0,,,,0.0018852572822971,,
RELIANCE.NS_1996-01-17,RELIANCE.NS,1996-01-17,6.605062961578369,6.613988876342773,6.321224212646484,6.37656307220459,299629901.0,,,,-0.0397850286959663,,
RELIANCE.NS_1996-01-18,RELIANCE.NS,1996-01-18,6.214115142822266,6.315867900848389,6.133782863616943,6.199832916259766,377502810.0,,,,-0.0277155818806513,,
